last_name, first_name,player_id,year,slg_percent,on_base_percent,on_base_plus_slg,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,
Cordero, Franchy,614173,2021,.270,.244,.515,88.8,6.8,34.7,5.3,40,
Reyes, Franmil,614177,2021,.564,.330,.894,93.3,10.6,31,18.5,53,
Torrens, Luis,620443,2021,.416,.278,.694,90.8,7.8,34.4,11.9,41.1,
Robertson, Daniel,621002,2021,.274,.300,.574,82.9,10.4,31.9,6.4,23.4,
Swanson, Dansby,621020,2021,.474,.311,.785,90.7,13.5,38,12.3,46.8,
Newman, Kevin,621028,2021,.283,.256,.539,85.3,7.6,31.7,0.9,24.4,
Taylor, Chris,621035,2021,.492,.375,.867,88.6,15.8,39.4,11.2,39.8,
Correa, Carlos,621043,2021,.475,.364,.839,90.4,12.9,31,9.3,44.3,
Buehler, Walker,621111,2021,.170,.148,.317,85.7,-7.6,13.3,0,26.7,
Dahl, David,621311,2021,.322,.245,.567,88.1,11.5,37.3,6.7,36.7,
Phillips, Brett,621433,2021,.399,.305,.704,88.3,16.3,33,10.1,40.4,
Taylor, Tyrone,621438,2021,.438,.322,.759,88.9,16,27.6,7.2,38.8,
Buxton, Byron,621439,2021,.767,.409,1.176,93.1,8.6,33.3,20.5,59,
Brinson, Lewis,621446,2021,.465,.301,.765,90.7,13.1,34.1,8,43.2,
Duggar, Steven,621453,2021,.442,.340,.783,87.5,14.8,40.6,8.4,30.8,
Rios, Edwin,621458,2021,.137,.217,.354,90,11.1,27.3,12.1,45.5,
Stewart, DJ,621466,2021,.346,.315,.661,87.9,18.4,28.2,7.7,32.4,
Ward, Taylor,621493,2021,.426,.319,.745,89.6,16.3,38.2,10.5,39.5,
Mathisen, Wyatt,621500,2021,.190,.255,.445,86.8,23.7,31.8,4.5,40.9,
Nido, Tomas,621512,2021,.354,.281,.636,88.3,8.8,41.5,5.3,41.5,
Wisdom, Patrick,621550,2021,.564,.333,.897,91.7,19.2,38.9,15.9,55.8,
Wendle, Joey,621563,2021,.437,.331,.768,87.6,5.4,30.7,4.2,34.6,
Olson, Matt,621566,2021,.576,.379,.956,91.9,17.2,32.4,13.7,50.5,
Jones, Taylor,622100,2021,.315,.244,.559,89.2,13.7,25.9,3.7,38.9,
Duffy, Matt,622110,2021,.291,.327,.618,87.6,7,36.5,2.9,35.6,
Walton, Donovan,622268,2021,.365,.246,.611,88,9.4,34,8,22,
Margot, Manuel,622534,2021,.394,.307,.701,87.8,9.7,29.2,5,41.9,
Reyes, Pablo,622569,2021,.268,.267,.535,86.9,12.8,30.2,4.7,37.2,
Reyes, Victor,622682,2021,.333,.213,.546,88.3,7,38.4,8.1,29.1,
Mateo, Jorge,622761,2021,.353,.257,.610,86.3,11.8,38.4,6.8,31.5,
Bote, David,623520,2021,.338,.274,.612,89.6,9.5,29.8,11.3,43,
Ramirez, Harold,623912,2021,.402,.301,.703,91.5,6.8,23.5,7.7,47.5,
Santander, Anthony,623993,2021,.421,.291,.713,90.6,16.7,37.8,8.5,42.3,
Alonso, Pete,624413,2021,.489,.336,.825,91.4,15.7,33.2,14.8,45.9,
Arroyo, Christian,624414,2021,.465,.324,.788,86.6,11,37.4,7.8,36.5,
Biggio, Cavan,624415,2021,.350,.314,.663,88.6,15.9,32.9,5.8,30.6,
Conforto, Michael,624424,2021,.340,.332,.673,88.6,12.9,34.1,9.7,39.8,
Frazier, Adam,624428,2021,.441,.385,.826,85.9,13.7,39.2,1,25.7,
Trevino, Jose,624431,2021,.308,.241,.549,87.8,10.4,36.4,4.6,37.1,
Gordon, Nick,624503,2021,.333,.301,.634,88.9,7.4,32.9,1.4,35.7,
McGuire, Reese,624512,2021,.377,.331,.708,87.3,12.5,38.2,3.3,32,
Nunez, Dom,624513,2021,.376,.280,.656,87,20.1,39.6,8.9,34.7,
Soler, Jorge,624585,2021,.397,.298,.695,92.2,17.3,29.7,13.8,51.5,
Sosa, Edmundo,624641,2021,.353,.325,.677,86.4,4.4,24.5,4.3,30.2,
Heredia, Guillermo,628338,2021,.380,.311,.691,86.6,12.6,36.8,3.8,35.1,
Hernandez, Yadiel,628450,2021,.437,.367,.803,90.3,6,38.5,8.3,41.7,
Ibanez, Andy,628451,2021,.343,.260,.602,88.1,16.2,33.1,7.3,37.1,
Urias, Julio,628711,2021,.244,.173,.418,88.5,9,23.7,2.6,31.6,
Cronenworth, Jake,630105,2021,.475,.344,.819,89,12.6,35.8,8.4,35.8,
Frazier, Clint,640449,2021,.317,.317,.633,86.9,13.9,28.8,10.2,41.5,
Meadows, Austin,640457,2021,.470,.327,.797,89.4,22,38.1,9.5,38.8,
Mercado, Oscar,640458,2021,.344,.292,.636,88,18.3,23.4,3.9,35.1,
Pinder, Chad,640461,2021,.358,.269,.627,92,4.8,31.6,14.7,53.7,
Anderson, Tim,641313,2021,.448,.329,.777,89.2,4.5,32.2,7.9,39.4,
Bauers, Jake,641343,2021,.275,.285,.560,87.7,18.5,35.8,4.8,40.6,
Bellinger, Cody,641355,2021,.328,.273,.601,89.3,23.6,35.3,10.3,35.3,
Calhoun, Willie,641432,2021,.385,.323,.708,90,17,29.8,3.4,42.1,
Collins, Zack,641470,2021,.338,.314,.651,90.1,18.7,38,10,43,
Crawford, J.P.,641487,2021,.363,.332,.695,85.9,8.3,35.8,2.6,30.3,
Davis, Jonathan,641505,2021,.185,.268,.453,86.3,9.9,27.1,6.8,27.1,
Dozier, Hunter,641531,2021,.359,.275,.634,90.4,17.1,33.3,8.3,42.5,
Engel, Adam,641553,2021,.535,.351,.886,88.5,13.6,35.5,9.2,39.5,
Fraley, Jake,641584,2021,.403,.393,.796,84.4,10.3,35.6,5.7,28.7,
Garver, Mitch,641598,2021,.525,.326,.851,91,20,34,16,49.1,
Guillorme, Luis,641645,2021,.345,.407,.753,86.2,5.2,34,1,22,
Hampson, Garrett,641658,2021,.375,.286,.661,86.1,12.8,34,5.2,29.2,
Heim, Jonah,641680,2021,.379,.245,.625,87.8,12.7,36.1,7.7,38.1,
Lewis, Kyle,641786,2021,.392,.333,.726,89.7,16.8,45.2,14,37.6,
Locastro, Tim,641796,2021,.252,.263,.515,82.1,14.3,32.7,0.9,16.8,
Mancini III, Trey,641820,2021,.460,.322,.782,88.7,10.4,35.3,13.1,42.8,
Martin, Jason,641829,2021,.284,.225,.509,88,13.8,27.6,10.3,36.2,
McKinney, Billy,641856,2021,.381,.292,.673,87.8,15.8,31.9,6.9,34.4,
McMahon, Ryan,641857,2021,.479,.338,.818,91.5,15.3,42.6,7.9,46.8,
Neuse, Sheldon,641914,2021,.323,.182,.505,88.8,13.2,30.8,12.8,41,
O'Neill, Tyler,641933,2021,.518,.346,.864,93.3,19.2,42.4,18.2,55.7,
Sisco, Chance,642082,2021,.185,.247,.431,83.8,11.9,25.5,2.1,8.5,
Smith, Dominic,642086,2021,.392,.321,.712,89,14.7,42.7,6.6,40.9,
Tellez, Rowdy,642133,2021,.418,.316,.734,92.3,14.3,35.5,11.4,47,
Valaika, Pat,642162,2021,.280,.250,.530,87.8,18.7,42.4,5.8,33.8,
VanMeter, Josh,642165,2021,.364,.297,.661,89.1,20.2,31.2,7.3,37.6,
Wade, Tyler,642180,2021,.296,.319,.615,80.7,3.1,26.7,0,6.7,
White, Eli,642201,2021,.308,.259,.567,85.5,15.6,31.1,6.8,22.7,
Williams, Justin,642211,2021,.261,.270,.531,92.1,3.9,37,11,52.1,
Mejia, Francisco,642336,2021,.443,.330,.772,86.6,15.6,35.5,4.3,32.8,
Sierra, Magneuris,642423,2021,.270,.281,.551,82.3,6.6,26.3,0,18.2,
Rosario, Amed,642708,2021,.396,.321,.718,87.9,5.3,34.8,2.3,41.6,
Adames, Willy,642715,2021,.499,.340,.839,89.5,16.7,34.6,12.4,45.5,
Gutierrez, Kelvin,642721,2021,.278,.256,.534,90.9,3,25.4,3.4,44.1,
Alcantara, Sergio,642727,2021,.321,.270,.591,89,9.7,31.2,2.6,36.4,
Estrada, Thairo,642731,2021,.447,.376,.824,88.2,2.3,33.9,6.8,39,
Leyba, Domingo,642736,2021,.161,.198,.359,80.9,13.8,32.8,4.7,15.6,
Wynns, Austin,642851,2021,.311,.218,.529,84.8,11.9,25,1.8,28.6,
Benintendi, Andrew,643217,2021,.410,.308,.718,89.1,14.2,36.8,9.1,42.6,
Cooper, Garrett,643265,2021,.465,.380,.845,91.1,8.2,36.5,10.8,52.7,
Craig, Will,643269,2021,.300,.277,.577,79.9,2.8,28.9,5.3,15.8,
Dubon, Mauricio,643289,2021,.373,.272,.646,86.2,15.9,29.5,4.9,32,
Jansen, Danny,643376,2021,.336,.257,.593,88.4,20,33,5.5,39.6,
Kemp, Tony,643393,2021,.374,.356,.730,85.4,18.9,36,0,21.1,
Kiner-Falefa, Isiah,643396,2021,.360,.291,.651,85.8,4.9,30.9,2.6,30.9,
Long Jr., Shed,643418,2021,.360,.256,.617,87.6,1.7,24.7,4.1,35.6,
McNeil, Jeff,643446,2021,.393,.341,.734,87.8,13.4,31.8,6,36.3,
Schwindel, Frank,643524,2021,.458,.300,.758,87.7,25.1,23.7,7.9,26.3,
Tauchman, Mike,643565,2021,.283,.283,.566,87.5,10,36.7,5.5,35.8,
Chang, Yu,644374,2021,.300,.219,.519,86.6,25,33.7,6.5,32.6,
Albies, Ozzie,645277,2021,.468,.319,.786,89.3,21.5,38.6,9.4,36.9,
Robles, Victor,645302,2021,.296,.315,.611,83.9,20.4,33.5,3,25.9,
Ford, Mike,645801,2021,.283,.278,.561,90.9,15.6,35.1,18.9,48.6,
Devers, Rafael,646240,2021,.568,.360,.928,92.8,11.1,34.9,16.6,53.1,
Naylor, Josh,647304,2021,.399,.300,.699,89.8,9,31.4,7.4,42.6,
Toro, Abraham,647351,2021,.459,.333,.792,86.6,14.6,28,7.6,33.3,
Diaz, Aledmys,649557,2021,.470,.333,.804,88.2,13.3,33.6,7.9,44.3,
Urias, Luis,649966,2021,.421,.333,.754,87.8,13.4,35.1,9.1,39.6,
Arraez, Luis,650333,2021,.401,.380,.781,89.4,9.6,42.5,2.4,36,
Torres, Gleyber,650402,2021,.351,.327,.678,87.3,14.7,38,6.7,36.6,
Castro, Willi,650489,2021,.354,.268,.622,85.7,11.5,34.2,4.4,28.1,
Diaz, Yandy,650490,2021,.369,.360,.729,89.8,6.5,28.6,6.6,38.5,
Rengifo, Luis,650859,2021,.233,.187,.419,84.1,15.2,25.4,7.5,23.9,
Bradley, Bobby,656252,2021,.480,.316,.796,90.6,6,33.7,18,41.6,
Chapman, Matt,656305,2021,.365,.302,.667,89.2,17.4,30.7,11,40.3,
Chavis, Michael,656308,2021,.342,.207,.549,88.8,10.5,37.5,4.2,35.4,
Diaz, Isan,656371,2021,.284,.293,.577,89.6,11.9,33,5.2,36.5,
Hill, Derek,656537,2021,.316,.345,.661,87.7,9.6,44.6,5.4,33.9,
Hilliard, Sam,656541,2021,.536,.292,.829,88.9,14.4,38.3,18.3,36.7,
Hoskins, Rhys,656555,2021,.509,.332,.841,91.1,21.3,36.4,16.4,46.5,
Jackson, Alex,656577,2021,.250,.204,.454,91.5,14.4,25,4.2,41.7,
Joe, Connor,656582,2021,.485,.357,.842,87.1,13.3,39.5,11.1,37,
Luplow, Jordan,656669,2021,.430,.333,.763,88.2,22.8,29.6,12.7,35.2,
McKinstry, Zach,656716,2021,.408,.263,.671,88.4,13.7,36,8.1,35.1,
Mullins II, Cedric,656775,2021,.551,.384,.935,89.7,15.1,39.4,8.4,40.3,
O'Hearn, Ryan,656811,2021,.429,.263,.692,91,15.2,38.2,11.8,47.3,
Peters, DJ,656847,2021,.327,.311,.638,85.8,16.5,23.1,3.8,30.8,
Schwarber, Kyle,656941,2021,.570,.340,.910,92.2,14.2,37.4,18.4,52,
Smith, Pavin,656976,2021,.414,.327,.740,87,8,34.8,5.9,43.8,
Thomas, Lane,657041,2021,.125,.259,.384,87.8,8.7,25.8,3.2,35.5,
Verdugo, Alex,657077,2021,.428,.344,.772,90.3,7.4,34.2,6.9,43.5,
White, Evan,657108,2021,.237,.202,.439,85.2,19.6,30.3,4.5,28.8,
O'Grady, Brian,657434,2021,.370,.286,.655,90,18.6,21.9,6.3,46.9,
DeJong, Paul,657557,2021,.387,.291,.678,86.1,14.7,33,10.3,35.1,
Laureano, Ramon,657656,2021,.443,.317,.760,87.9,11.9,37.7,10.7,40.2,
Sheets, Gavin,657757,2021,.483,.293,.776,89.2,10.4,34.3,11.4,45.7,
Fuentes, Joshua,658069,2021,.355,.257,.613,85.2,18.7,28.4,2.5,27.4,
Olivares, Edward,658668,2021,.456,.283,.739,87.1,4.2,20,6.7,26.7,
Moncada, Yoan,660162,2021,.395,.370,.765,90.7,11.3,41.3,9.4,43.7,
Ohtani, Shohei,660271,2021,.649,.360,1.009,93.8,17.8,37.8,24.4,55.7,
Tsutsugo, Yoshi,660294,2021,.194,.254,.448,89.9,14,20,1.5,40,
Acuna Jr., Ronald,660670,2021,.601,.394,.995,93.8,18.2,39.6,20.3,54.8,
Sanchez, Jesus,660821,2021,.434,.315,.748,90.2,3.9,32.2,8.5,42.4,
Contreras, William,661388,2021,.393,.277,.670,92.2,7,29,11.8,45.2,
Varsho, Daulton,662139,2021,.350,.304,.654,88.3,21,31.6,8.2,41.8,
Hoerner, Nico,663538,2021,.388,.388,.776,87.2,7.7,32.1,1.8,33.9,
Riley, Austin,663586,2021,.518,.368,.886,89.8,13,35.5,12.3,44.4,
Madrigal, Nick,663611,2021,.425,.349,.774,85.5,1.7,27.7,1.1,23.4,
Larnach, Trevor,663616,2021,.359,.324,.683,90,13.4,34.6,9.8,40.5,
Mountcastle, Ryan,663624,2021,.477,.308,.785,88.9,15,39.4,10.2,40.2,
McKenna, Ryan,663630,2021,.250,.303,.553,86,9.9,42.9,5.4,35.7,
Hayes, Ke'Bryan,663647,2021,.394,.325,.719,91,2.8,28,5.5,47.6,
Tucker, Kyle,663656,2021,.513,.334,.848,91.5,17.3,40.7,11.7,48.9,
Cameron, Daz,663662,2021,.397,.270,.666,86.9,11.6,41,10.3,35.9,
India, Jonathan,663697,2021,.455,.398,.852,87.5,11.2,31.2,10,38.5,
Raleigh, Cal,663728,2021,.281,.213,.494,89.4,20.2,35,7.5,32.5,
Grisham, Trent,663757,2021,.456,.357,.813,89.3,13.3,29.2,6.6,37.6,
Stephenson, Tyler,663886,2021,.415,.370,.786,88.2,7.8,35,5,35.5,
Williams, Luke,663897,2021,.329,.312,.641,85.4,-0.6,20.3,0,27,
Rodgers, Brendan,663898,2021,.485,.348,.833,90.4,5.7,31.3,6.9,45,
Lowe, Nathaniel,663993,2021,.386,.348,.734,91.5,6.6,31.6,9.3,46.1,
Happ, Ian,664023,2021,.322,.286,.608,89.6,8.9,26.3,7.7,41.2,
France, Ty,664034,2021,.429,.355,.784,88.1,11.9,34.6,6.9,36.1,
Lowe, Brandon,664040,2021,.481,.337,.818,89.8,17.1,35.9,15.1,42.9,
Bader, Harrison,664056,2021,.468,.341,.809,86.1,14.3,23.5,6,31.5,
Stevenson, Andrew,664057,2021,.312,.268,.580,89.6,9.2,27.7,5.3,44.7,
Fletcher, David,664058,2021,.380,.330,.711,82.7,7.6,31.1,0,16.9,
Haggerty, Sam,664059,2021,.291,.245,.535,87.5,7.6,35.6,5.1,39,
Moore, Dylan,664238,2021,.345,.276,.621,86,18.7,33.3,8.9,32.1,
Garlick, Kyle,664247,2021,.465,.280,.745,88.4,20.1,36.8,13.2,41.2,
Straw, Myles,664702,2021,.340,.337,.677,87,11.3,40.5,1.7,25,
Bohm, Alec,664761,2021,.352,.310,.662,92.7,5.5,34.2,7,51.4,
Wade Jr., LaMonte,664774,2021,.519,.329,.847,90.8,20.2,33.6,9.3,44.3,
Tom, Ka'ai,664789,2021,.229,.277,.505,84.2,9.5,32,4,29.3,
Zavala, Seby,664874,2021,.423,.283,.706,90.3,13,28.1,9.4,34.4,
Mendick, Danny,664901,2021,.266,.300,.566,84,15.2,30.1,1.1,26.9,
Brown, Seth,664913,2021,.467,.286,.753,88.6,20.7,33.1,13.7,37.4,
Walsh, Jared,665120,2021,.516,.320,.836,90.2,7.8,34.4,13.3,43,
Maton, Nick,665155,2021,.395,.323,.718,87.6,17.3,37.2,6.4,34.6,
Celestino, Gilberto,665482,2021,.288,.177,.466,87.2,5.4,35.6,6.7,31.1,
Tatis Jr., Fernando,665487,2021,.647,.373,1.019,93.7,13,34.1,22.1,55.8,
Guerrero Jr., Vladimir,665489,2021,.625,.408,1.033,94.5,8.9,36.1,15.9,54.4,
Pache, Cristian,665506,2021,.206,.147,.353,81.7,8,20,5,27.5,
Soto, Juan,665742,2021,.509,.428,.937,92.9,4.9,27.2,11.8,54.5,
Taveras, Leody,665750,2021,.087,.160,.247,88.9,-0.5,13,4.3,34.8,
Chisholm Jr., Jazz,665862,2021,.418,.312,.730,89.3,8.5,29.2,8.4,40.6,
Gimenez, Andres,665926,2021,.291,.213,.503,86.4,11.4,17.2,4.7,31.3,
Kirilloff, Alex,666135,2021,.423,.299,.722,91,7,39,12.8,43.9,
Lux, Gavin,666158,2021,.349,.307,.656,89.9,11.1,35.9,4.9,42.2,
Rortvedt, Ben,666163,2021,.229,.192,.421,85.8,12.3,25,6.3,33.3,
Bichette, Bo,666182,2021,.474,.341,.815,91.1,5.7,32.8,10.6,49.6,
Carlson, Dylan,666185,2021,.421,.340,.761,88.8,14.7,40,7.5,34.1,
Kieboom, Carter,666198,2021,.396,.351,.747,84.1,7.8,34.3,5.7,28.6,
Trammell, Taylor,666211,2021,.359,.253,.612,85.9,14.9,30.1,7.2,37.3,
Castro, Rodolfo,666801,2021,.475,.266,.740,87.4,9.3,27.3,11.4,31.8,
Dalbec, Bobby,666915,2021,.391,.264,.655,91.4,15.8,36.4,16.5,42.6,
Garcia, Adolis,666969,2021,.490,.295,.785,91.5,14.1,31.5,13.9,46.8,
Gurriel Jr., Lourdes,666971,2021,.418,.293,.711,88.1,11,31.9,7.4,37.7,
Rooker Jr., Brent,667670,2021,.347,.226,.573,89.8,13.4,39.4,12.1,42.4,
Arozarena, Randy,668227,2021,.461,.347,.808,90.6,9.1,28.1,8.1,43.3,
Barrera, Tres,668663,2021,.357,.338,.695,82.1,15.9,34,5.7,24.5,
Rogers, Jake,668670,2021,.496,.299,.795,90.7,26.9,42.9,11.4,38.6,
Baddoo, Akil,668731,2021,.467,.333,.800,85.3,12.5,34.7,8.9,32.4,
Knizner, Andrew,668800,2021,.276,.315,.591,86.4,9.9,30.9,3.7,35.8,
Reynolds, Bryan,668804,2021,.526,.388,.914,89.2,13.4,37.6,10.3,40.5,
Rojas, Josh,668942,2021,.433,.349,.782,88.4,8.3,41.2,6.6,34.6,
Marsh, Brandon,669016,2021,.224,.273,.497,88.2,7.4,35.9,5.1,35.9,
Murphy, Sean,669221,2021,.414,.312,.727,89.3,16.3,31.8,12.7,43.6,
Senzel, Nick,669222,2021,.315,.323,.638,88.9,10.5,33.3,4.2,39.6,
Edman, Tommy,669242,2021,.376,.299,.675,87,8.3,30.1,4.3,35.4,
Solak, Nick,669256,2021,.353,.294,.647,87.5,8.6,32.4,7.6,32.8,
Smith, Will,669257,2021,.478,.368,.845,89.8,18.6,37.7,9.2,43.9,
Espinal, Santiago,669289,2021,.399,.345,.744,84.4,12.7,34.6,2.3,19.2,
Hiura, Keston,669374,2021,.302,.254,.556,90.5,16.1,32.3,13.5,40.6,
Hays, Austin,669720,2021,.432,.294,.725,89.1,12.7,30.7,10,39.8,
Lopez, Nicky,670032,2021,.350,.341,.691,87.5,3.9,28.6,1.1,28.6,
Raley, Luke,670042,2021,.237,.246,.483,89.9,4,35.1,10.8,37.8,
Short, Zack,670097,2021,.309,.254,.563,88.5,21.4,33.8,4.4,35.3,
Rojas, Jose,670351,2021,.406,.263,.669,89.8,18.8,33,7.7,41.8,
Young, Andrew,670370,2021,.596,.328,.925,91.3,12.5,40,28,48,
Alvarez, Yordan,670541,2021,.525,.351,.876,92.7,13.1,35.8,14.2,51.9,
Brosseau, Mike,670712,2021,.322,.265,.587,89.9,19.7,30.4,6.5,37.4,
Walls, Taylor,670764,2021,.327,.313,.640,89.4,15,46.8,3.8,38,
Garcia, Luis,671277,2021,.410,.246,.656,86.9,-5,18.8,6.3,35.4,
Kelenic, Jarred,672284,2021,.262,.235,.497,87.6,14.5,29.2,5.3,35.4,
Kirk, Alejandro,672386,2021,.470,.355,.825,90.6,14.9,34.5,7.3,43.6,
Marcano, Tucupita,672779,2021,.205,.280,.485,85.1,-0.9,20,0,31.4,
Robert, Luis,673357,2021,.456,.351,.808,89,12.7,41.9,9.5,37.8,
Akiyama, Shogo,673451,2021,.258,.293,.551,87.1,0.9,29.8,1,34.6,
Kim, Ha-Seong,673490,2021,.363,.273,.636,87,13.3,31.9,4.3,33.1,
Clement, Ernie,676391,2021,.284,.278,.562,87.3,16.2,32.9,1.3,25.3,
McCormick, Chas,676801,2021,.487,.310,.796,90.7,18,33.9,12.6,50.4,
Franco, Wander,677551,2021,.393,.302,.695,87.9,9.7,34.5,5.2,38.8,
Duran, Jarren,680776,2021,.361,.234,.595,89.2,7.5,34.2,5.3,42.1,
Jeffers, Ryan,680777,2021,.431,.296,.727,90.2,14.1,40.8,15.3,45.9,
Miller, Owen,680911,2021,.241,.211,.452,84.9,7,34,6,30,
Vaughn, Andrew,683734,2021,.459,.333,.792,91.2,9.3,36.3,10.4,49.4,
